id,predicted_price
9346910500,659982.5
3529300060,313250.78
8128600060,1207597.0
8572900275,199241.12
4139420590,1254577.8
9274200322,616888.5
1472700200,555621.2
8820903380,602234.9
8563010130,955674.1
8965450110,870472.1
9274204230,520197.72
8165501700,348451.53
2193340260,541074.5
1860600290,940531.4
1222000055,229041.03
2492200280,462023.2
2488200455,412496.5
809001520,1390362.0
1796361140,244777.27
6398000011,635913.44
6813600365,594199.25
7504100920,773489.06
8835770330,849798.7
524059322,920745.44
4307330280,393093.84
1245002952,1041488.56
2021069059,266631.22
5700000595,679677.1
3629970930,740958.4
3336002215,266986.2
5100401060,651337.4
3278600750,246107.14
1126069045,1120589.2
7568700175,316830.1
452001475,516117.84
9283800230,572850.94
1737300130,494519.28
6189600040,485306.97
3679400025,458456.1
1096100010,323049.44
9513900050,248557.1
5452800645,838798.2
273800100,244760.45
7228500037,477106.84
808300090,456965.0
2493200215,573317.8
5035300255,719212.9
3380900160,398189.56
3630000130,409789.25
7300400670,279408.78
6798100070,356384.53
8078400010,570857.06
5566100060,523277.7
2768200212,517619.62
4035900060,590323.1
9460000110,312638.6
7199320190,558451.2
2225039081,484914.75
9512200050,626654.6
2634500085,319346.75
3654800200,284321.34
2724079090,1262702.5
2597520720,829369.1
3034200426,348727.22
984000130,296614.62
7852020670,433686.12
7923500060,701155.2
2310030510,302822.8
2205500540,523490.5
2493200015,439462.38
7853361420,596757.06
5652600605,559588.5
5285200020,330548.62
9406530150,364749.34
5706300020,477036.3
3278602490,398084.72
7197000100,548372.0
4447300008,570799.8
7899800045,251877.25
9250900095,343946.16
9268851740,616497.7
8682261440,505311.22
7284900385,948624.9
8079040300,435639.0
2225300585,405015.5
3223039013,370114.56
2013801350,272365.66
4055701110,785686.0
3578401770,449679.03
4046500720,539252.3
6145601745,359965.25
5207200195,744371.25
1972201856,583348.75
7212680080,251803.16
7277100510,674201.4
522079022,534552.25
5605000440,853231.9
6632300230,407821.75
8815400165,636613.0
6708200320,467851.12
2426059076,597749.2
3260200200,612353.56
2770601741,451763.88
4338800500,270450.6
9201000320,704154.44
7655900038,340187.28
3625059140,589369.06
4222310010,214766.02
2114700115,319778.44
3291800710,322305.4
9406590010,398702.72
3025059124,2320537.5
7972601250,380967.03
930000470,947253.75
6690500060,487957.22
16000015,202609.2
5693501102,583322.7
8079040490,456142.25
7225000155,329626.47
8819900170,769303.75
7972601270,338563.7
1224069074,830866.56
5126900321,353468.7
3438501860,292160.9
2822069080,455400.75
1656600310,555575.06
3856900507,1325544.2
1626069139,464335.9
2524049257,1243997.8
3904960150,537335.5
7214820610,452123.88
7977201845,652465.4
2428100080,824656.94
2202500135,405781.8
1523550220,652092.25
2313900610,415178.75
4123840050,375957.6
2125059124,1243973.2
1225039067,425304.16
6431500283,483637.66
2473380010,318415.28
5694501195,419466.6
2881700046,370084.4
6837820330,316497.66
2337300370,203071.1
3876540630,229765.84
626059317,352946.1
3374500520,337256.6
7228501903,381333.0
4019300051,518934.1
4232902615,665320.1
3546000090,257319.81
8127700215,730140.6
3438501100,400878.12
1769600066,698857.9
8146100610,690058.94
3052700695,591557.3
7954310210,633129.4
3761700053,1997576.8
1320069179,365314.72
1331900410,757219.3
7303100210,340968.06
2464400285,505082.56
6163901150,362205.9
8955800045,347557.5
2314300200,435387.72
9528104360,414285.5
4177100005,586440.1
8856960260,324636.3
1828001220,627931.1
3066400710,641061.94
624110610,961046.56
4040800260,414463.88
5019500215,520653.3
2481630180,1202581.5
7203170190,710859.3
510001280,1009844.1
9430110120,734167.25
1565950030,333833.94
9828202255,814708.8
3878900270,417744.62
8091600080,218945.38
1112000035,307464.9
2228900270,302615.84
6648701740,290213.03
1245003740,665560.25
2174503441,614658.4
7708250010,323217.47
6072300110,560678.94
2329800140,274060.34
1494300040,549615.94
3832050130,287197.5
7203100730,859285.44
7199330170,470822.22
7785000220,716344.8
1250201175,416778.9
4054500180,1052728.1
7905200061,443853.0
3751604895,193614.77
5220300140,302564.38
3323059027,314907.1
8651611980,846799.8
8673400190,548200.94
1668500100,847775.25
1023059365,575742.9
3308030060,340385.16
4232400860,903664.56
2144800615,250465.05
1568100920,1750443.0
9406510040,506755.06
2923049421,330385.38
1051000040,1628125.2
2077700042,713747.3
9423800030,292159.2
9818700455,650922.9
7133300675,355004.9
4113800550,641779.4
5553300375,1667646.2
2025701530,276423.0
7942601155,469523.62
7524300020,288518.22
2520069100,319941.4
5412300410,217932.64
7504110760,701633.0
2594200350,495648.12
2722059013,317970.5
8078430480,550497.6
1423069162,526166.0
8856001090,174921.02
7000100631,774975.7
4222200280,240891.0
7971300050,619086.3
2009001600,254243.66
6619910140,633004.56
2877100985,539788.75
1196000007,345828.8
1330850130,727568.6
6664900410,271672.7
1231001110,316671.03
9235900030,275765.72
9407101840,312481.56
9523103001,415326.38
2149800278,429551.9
7234601198,682141.0
9476700035,431292.78
9297301065,643783.56
518500700,690910.44
7843500090,336034.7
6056110780,287585.28
2345700260,348569.4
3509600070,245602.17
1431700280,344236.62
1623049174,264472.94
3024089049,386736.44
7853340450,381541.53
7732410360,819007.75
1446800995,331658.62
2946000285,251039.64
425079100,431228.56
3876313040,437738.66
1762600260,948546.6
1925069121,1057339.8
7443000480,933970.5
7820000015,363413.75
4027701253,529595.5
2826049165,384209.47
5426300060,977054.9
1278000210,208375.12
923000270,371845.16
7657600005,252440.64
3024079057,393844.47
3276180020,304561.12
7304300760,303870.25
3908100020,565316.56
8835400805,642098.44
4051150070,223346.22
3904930530,454098.25
6163900971,388271.5
7942600310,433620.78
4365700330,288099.0
423059207,293740.0
3992700265,358569.38
7177300090,476548.3
2540820010,659395.8
5700002510,1036762.25
5201000030,569989.3
7631800015,2418977.8
2922702965,678876.44
1525059198,894186.5
1245003160,759298.6
3810000455,333943.56
7855600080,626714.9
5701500030,1165879.0
7504020400,627138.5
1402600570,306121.97
7575610760,281314.03
8731990370,357322.84
5021900090,879579.5
290000075,460848.03
2841500010,436070.38
3955900830,441215.8
7852110140,560376.6
1311400350,256673.98
7773800015,552952.8
4123400320,513342.06
2725069157,847208.2
666000143,861118.5
5101408678,521034.16
6371000026,382373.2
2024059084,743088.2
7283900036,323196.84
8881900230,721327.0
3959400135,401653.16
7696610270,234997.44
1689400150,787682.94
5103900015,394529.25
1441000350,442717.06
5101408735,372676.2
3126059027,2006278.2
2320069014,551967.75
9541600015,632712.56
8682320420,736996.56
1562200090,622170.3
3395070980,555801.7
7349600230,261293.36
522049122,284946.0
869700060,297573.16
811000055,1310034.0
1221059176,427538.8
1523059103,477661.38
2025760210,735622.4
9218400088,354382.03
8682292020,472235.03
2623089135,456337.34
3758900259,1355022.2
524069049,618746.44
3121500150,822599.5
5581400080,769842.44
8087800020,483115.1
4070700290,735700.9
3296000170,618397.56
9238500040,554674.0
2744600040,368253.34
6813600380,651193.7
6140100150,537036.7
2201500555,462239.84
2600110250,662285.7
4337000275,160661.52
1186000150,614778.8
1972201963,524877.4
1105000745,455746.44
2887700560,601323.6
4039700080,709795.6
522049104,296925.75
4202400078,243875.9
7520000695,204299.38
7714000310,395308.72
4319200060,656172.8
8624700015,644550.7
5104520610,303048.78
2354300845,369371.3
3824100291,469864.0
6151800612,311031.72
5454200080,976786.06
6413600290,353779.7
2131200065,308127.16
1459920010,281326.88
50300090,396355.3
2326300090,656691.4
7714000070,389536.84
3630180500,984447.7
1727850340,1045575.9
8691430330,1050399.4
2310030390,259898.16
5561400610,501596.6
7010701016,520186.12
7883605915,279821.12
1282300995,353368.3
4040700310,476006.06
3353400435,246999.39
2143701015,509927.47
255450020,390083.16
1020069017,340426.03
4038200120,495088.22
9284801100,275044.38
1965200075,685301.75
847100047,588346.06
4038700720,557252.44
6815100085,940113.06
2508000020,312005.38
255520180,666130.4
6822100750,559148.7
869700050,322719.25
1775801405,585968.0
6600400090,228662.05
7202330270,452171.44
1683400165,759607.8
2625069070,1044527.6
7625702440,408813.3
3388000640,235152.28
1899400365,286629.34
6899990200,862056.6
5569700020,896471.8
986000045,298694.53
3293700221,295282.5
3764800250,374628.8
2291400566,370878.94
4219401236,1411601.5
4239400840,164481.97
7211400990,220315.27
7696500280,209519.62
7215721070,516496.9
3204850140,378911.78
4322200220,692413.0
2566300100,1213387.8
1944900090,452479.56
6648500390,288747.47
7385300020,732792.3
1704900135,400172.34
2877100655,764723.1
2726079098,575126.9
7625703800,466307.38
318300040,461801.4
7922800190,539862.06
2023049361,216250.52
8946400210,484326.56
6071600450,542785.94
4343800100,388648.7
1443300140,323946.25
1024039001,756324.94
2767704860,581549.0
7234600851,579426.8
644200065,838761.25
7784400035,743840.75
3826000560,208243.78
9272202260,428666.28
263000253,420140.56
3621059043,629846.3
240000130,530291.06
1352300120,215157.05
7849200861,306292.8
2487700130,497940.62
1796100140,293655.88
7234601221,587860.3
8651710190,447841.7
2916200091,614601.9
1232000915,542056.5
1545801970,278760.25
3211200420,335898.97
7686204675,202740.34
3141600210,203690.69
3959401284,532487.9
2113700825,262248.9
3876000710,402926.8
522069022,541392.6
3214200070,351763.38
1221039156,299828.78
259600790,444497.75
785000040,485156.38
8138870470,517285.8
2596300035,300142.94
540100057,1468479.5
3073500045,573843.2
5363200266,418378.84
8682261650,527809.25
3224510080,857813.06
3211270160,409929.03
9269200520,198017.19
293810190,486702.16
4197400043,340748.03
3026079031,319436.66
5332200405,1009528.5
2473411210,300513.34
9268200315,565467.8
8123500050,622275.06
3221069091,452764.44
2485000165,652435.06
4058800215,579097.06
1926059039,857719.44
2533300680,953748.9
3343903640,346735.88
5700003705,1604636.5
2023049372,533392.0
4058800830,503042.2
3333002302,431564.5
2944500340,288088.3
1982200790,539620.3
8929000270,479424.72
8122101440,306625.62
7525530470,759997.5
9332800020,641342.1
3878900525,227149.06
5420300210,236938.73
9232900165,331200.9
6414100026,392114.66
3013300660,766970.8
7954300120,555129.5
1081200360,326512.66
2877102345,492731.72
2202500255,485196.4
7984400050,231279.98
9558020380,467653.1
7812801850,220950.48
8944460020,367671.38
2306400040,567251.56
8649400410,324648.94
7889602020,268342.47
2041000025,515385.16
871001484,584425.75
2767602141,546105.8
3630180470,787153.4
2769602140,453971.78
2473250280,331186.97
5422560660,529717.2
3756600240,371451.75
8651600160,864941.4
7202300540,821800.25
8961950250,449242.22
3303000130,429247.9
798000062,264723.25
1695900150,801259.94
1604730150,542034.94
4136930310,349704.25
8835401250,1432455.5
8665900328,443159.34
9262800255,251522.16
1853080570,851785.06
5556300114,870953.06
9517200290,438776.62
4037200295,480130.56
7417100123,385314.97
2620069077,220639.28
7922720040,611723.9
558100090,612307.94
257000037,287681.75
3319500385,495292.7
9297301520,336883.12
3580900090,371483.25
1321039076,176702.78
7227801581,282887.38
9407001620,306168.4
2130400150,333556.1
2312400200,270999.72
4046700210,405328.03
1193000480,1027349.56
1492800296,552827.25
3013300017,458184.0
3630240140,591298.5
1049010390,355497.47
9320900420,154427.02
4315700060,389634.38
2591010290,314762.2
323089085,667361.0
6600400270,212626.19
2919701105,493935.2
7202360670,874031.56
8927600100,825099.6
3211700045,601121.2
4027701326,463811.9
1601600195,269486.53
7853280350,773998.9
3629970130,738119.94
7203120020,816122.9
9542900190,376581.94
8035350120,502702.62
1238501184,1020593.44
251200240,461654.22
8945300200,191901.5
2162000160,1200051.8
5466310060,165878.42
1239400064,892627.6
5205000020,332032.16
1720800305,623193.3
7280300375,575204.4
2095800400,471117.94
7852010950,547284.75
1428001160,544955.75
9528104910,765730.8
8644210470,878370.0
7923300310,532528.25
254000100,650731.5
1931300688,488529.75
7007700030,442113.16
422049178,227777.08
422069067,457979.3
2923049393,390405.03
930000305,476182.28
2461900448,528218.75
2610100020,300304.06
2895550050,248924.7
7701700040,298023.75
2460900020,471797.56
9827700105,553138.0
1005000240,293576.5
7200001254,506986.06
866400040,546781.2
305000170,660546.75
2260800110,900480.56
3442000127,760296.9
5253300437,460463.38
7576700150,1073781.2
5469501410,480075.16
5104531120,895412.9
723049434,334385.72
622069006,1431585.5
2517101200,320307.1
8159620160,249542.64
5561300640,444591.25
3317010130,229907.34
4364200250,388547.0
8732300060,806877.2
5603700025,785635.0
3585900190,1239757.5
3996900575,257618.64
8731801260,241027.03
3810000860,331750.4
5700003585,2258139.2
6332000050,441907.94
9286100250,418977.03
9471201110,922562.5
9290800050,598098.06
7300200400,624299.7
526069024,947617.9
1454600156,1033618.3
3904980360,517370.6
2626119062,317745.2
8651730290,446222.25
7611200195,768700.2
1919800260,663959.7
6632900354,290215.22
3972900195,330495.38
5151600170,301862.84
7016000440,464574.28
871000435,738059.1
9578060540,502694.84
2332700060,916377.4
766000240,281061.0
4363700200,308254.7
7100000250,383091.78
2781250560,235681.16
2781250100,351741.3
5419800220,258717.05
7147600245,256302.92
2926069083,855150.94
6189200125,774304.75
9542830160,296159.84
5152200020,268252.56
9412900045,495839.6
6600410480,187641.33
6979970080,588993.4
5636010280,290874.9
1732801300,853362.56
5561401530,479254.62
9578500510,359904.56
7304300906,326749.97
1223089077,649144.25
721049207,285227.75
8691330310,857939.4
1523069204,495523.72
3188100105,665663.75
6608500290,409407.28
2891400410,345796.75
7663700551,334737.5
5413200140,259158.52
425069139,645156.9
6713700155,373186.72
2767603505,475450.38
7789000080,270710.1
9211500620,232818.86
3750604417,192349.94
7922800320,592586.06
1471620240,383581.22
2222059052,372153.94
9551200270,1149269.2
2767603160,565992.4
9406710060,389794.22
8929000250,357501.56
5538300120,420498.03
2223069120,452232.97
1652500060,1570101.2
8564500240,417108.7
3629700120,627769.9
3943600070,431680.62
4171200025,289063.4
2425049063,3159415.0
9828701650,392286.34
3581000340,350547.53
8100900015,383010.44
2125059161,1203141.0
304000380,205859.08
8146200070,1472042.5
686530170,582321.4
2917200645,468595.25
9547200530,770952.1
2122059199,331831.97
1150000740,660822.5
5706200060,350281.8
9265410010,233624.45
4083800555,495646.84
6152900332,388559.7
2520900301,212311.58
9828200790,535138.94
1657530180,296218.4
7471900045,272113.3
9828200460,460347.94
1775900140,457617.06
6139800430,446419.66
7214400005,518930.72
5332200026,567213.5
9510970300,838980.5
2540830020,429437.84
3392100140,206255.72
1326069191,358258.34
2125059112,1094046.0
859000022,330947.75
8854100350,744241.7
121059007,252322.53
7977201707,508683.62
3859900060,2751658.0
8815400735,761867.4
705700530,343907.84
6600780130,367483.6
6378500105,417778.0
8143000310,509597.62
2877102330,680391.56
3526039074,632096.9
2115510300,268711.2
3024059014,2003003.0
2141330360,599479.2
546000400,478769.47
2071500011,414199.75
7972000240,224397.9
7016200460,447864.1
6204200180,439450.75
1552100135,1235354.0
88000173,486685.03
2581900235,767753.4
9211500560,242526.58
621069218,434933.0
1321970240,298307.78
798000630,343502.16
421000285,263778.2
2824600180,780856.2
3832051140,318409.2
1237500105,742238.2
8802400906,271670.28
3166900270,403888.1
3682000060,404826.5
5469700020,281144.9
1245001820,653411.5
9547205660,580837.94
7974700122,749729.4
7550801225,589219.75
1099950050,771994.1
1402900460,324665.66
7636800041,1491593.5
2115720270,253047.72
8651441750,199305.38
3904100035,252901.75
8815400020,630067.5
3303860590,487392.44
5427110040,1198661.2
1782000160,362471.9
6204420290,507604.75
3995700245,300493.16
7955040130,462008.94
1442880650,531262.94
8833510230,894487.5
7283900551,439842.28
4396000180,279027.25
7504021310,688668.7
322059264,334766.0
3654800040,290317.56
2767704777,505310.6
3278602190,331983.47
3236500220,497168.88
3410600100,303585.6
629410180,746058.06
3352402250,147625.06
4363700304,355560.28
7237550130,1311986.2
9808590210,1204065.8
8074200175,279949.5
3463400330,444950.12
6306400140,829569.4
8564950250,540278.56
5381000070,226356.73
9826700697,507907.12
8132700190,471213.78
7943000020,185828.27
9547204675,579344.2
4112100101,455971.44
727500030,751176.56
114101426,378908.56
9274202005,800026.0
1193000380,845747.6
3039000020,492224.78
7852170130,653990.5
2624079010,609356.9
4137010540,297307.34
7576200012,903854.4
1138020020,342639.94
3969300030,205999.42
898000200,211168.7
5153100030,309988.3
5104532030,528838.44
4406000050,235271.58
9274203390,600465.1
8682290360,469247.66
6928600330,258255.8
4139680070,850789.75
6844702690,455726.9
2154970020,2273934.5
4385701285,1238459.8
2426059071,650610.2
2867300160,512304.28
9512500720,514583.06
1773101020,292462.66
8687800100,290584.03
3627800050,1646982.5
1604600227,284920.78
3300701170,421401.53
9250900111,470371.53
7015200790,656482.94
1311100490,252202.92
2469000010,942937.56
1982201596,556416.8
1862700290,359037.84
2586800270,254035.47
9528102772,475974.84
5490210200,449196.6
6669080020,425339.1
179003055,261484.73
1860600535,996839.6
1592000130,595438.2
3905040170,548290.4
9320500080,255001.66
9276200850,497842.66
224069114,644070.75
2260000340,585668.4
5096300130,386264.97
3432500215,372351.84
2600000050,720923.8
8856003839,236109.0
2492200435,417688.34
7855900110,1164193.8
6806100250,320297.97
2770603523,512420.88
1370800515,1974553.0
2726049150,469479.88
1226059161,592986.25
1068000375,3965007.5
9528104109,471279.66
5126310060,510350.1
1951820070,563499.1
1545805980,383895.34
9464700340,935509.6
4319200675,811003.5
7518500885,565506.56
7852020620,497047.7
869700370,338174.3
8643000190,267386.75
8902000267,563429.56
7972602435,264217.8
2050100210,874320.3
6705120540,491291.28
2767601390,576580.56
4141000490,1237524.0
9345400350,754966.2
3222079162,333517.53
7789000120,253371.72
6646200770,728639.7
6666800180,841118.94
1725800280,486488.84
6117500460,1053503.8
5470100220,233266.7
5457300478,388309.03
7550800195,582032.06
7787050180,548349.25
6204430250,522477.22
7640400250,504405.72
624110920,805324.7
3629920140,378595.0
7173700518,660992.94
3210200395,211009.81
2473480560,417096.44
2623089141,482055.6
1423800080,225074.8
2076400050,316820.7
3832060120,305514.4
7702600930,406266.56
5101404555,432695.03
3723800415,420728.84
3356403400,229157.86
9214400125,546909.44
1797500530,538659.44
9551201660,1123284.2
3878900815,341325.3
1760650280,330137.0
5466410030,248789.31
6388930620,616859.25
2331300395,776711.44
9412700160,291332.47
871001611,650827.9
3142600120,619522.5
3995700220,352263.0
2310000280,288854.97
8039900400,400194.72
7504021510,693163.7
1959700445,1619886.8
1556200155,620825.0
3629960590,366621.25
259000240,465136.06
662440020,391615.94
3123049142,553628.7
321100260,858953.0
6840701095,557959.7
3738900165,386526.16
4427100130,394624.62
9238500100,460160.78
6145601810,382738.25
2570300090,380239.84
4017600010,493178.16
1005000220,392421.53
1257202120,525479.3
9527000490,471189.9
8691400080,703052.06
1726069084,425584.72
248000240,211293.25
6113400046,405568.3
2130702350,350265.03
920069052,294658.7
6071300160,558924.4
1623049041,157750.3
9268200285,346158.56
1843100520,380499.88
2887700826,624250.7
9122000385,541464.75
9475700220,380594.22
2804600005,777409.8
2896400300,373886.72
5015000180,720213.06
3630220180,821258.2
8832900780,569266.8
1568100300,447564.38
8718500610,397077.75
4147200140,1150440.8
1973700030,989854.8
8862000075,178597.44
9320990110,312165.0
1151100035,399900.3
2011000010,237240.45
1651500060,1080222.8
446000190,772299.3
2344300220,969080.2
523049195,242604.0
9191200015,610133.94
7942601410,750952.75
7137800300,214831.88
7853300280,550463.7
6654700240,325422.03
569000050,604173.9
3584000180,244385.42
2026079055,314340.4
8898700880,282912.66
5075400150,654467.8
8731981360,355563.84
4222500020,234366.3
7996720050,565109.3
4077800094,633488.4
6446200365,642499.06
2824089053,547465.2
1311800220,232878.58
3522049063,691475.7
1721801280,186095.42
6131600240,205204.02
7202310040,604391.2
1123059125,572717.7
646910160,237444.78
5630500005,378071.03
3342100785,305484.6
9547205610,620559.5
1773100123,284991.9
3353400092,307819.28
217500015,382804.12
3649100031,385221.4
7896300150,295300.06
623049185,249535.42
1773100430,322524.56
1781500220,759477.5
3395380200,215683.62
2424059170,3566540.5
4389200765,1639064.0
1543000060,494096.8
6154900005,648280.1
2902200240,472441.75
1442880640,529278.1
8562770490,558965.6
2768300655,554657.5
3432501315,330026.78
5035300570,752621.3
3626039028,544017.4
3876540780,245606.17
327000100,1180600.5
7551300065,485534.75
1312920060,254386.6
2215901230,267709.38
6306800010,448673.47
2767700022,481817.3
5589900610,580485.8
4320200020,747343.6
5249804655,627983.56
9238500480,478191.6
3885806565,1158874.8
7905200205,480007.6
5727500102,328174.0
3585220070,395079.72
2078500210,563995.94
1839920050,391369.66
534000080,325778.3
856000255,603455.44
4141010110,1628709.8
9558040820,632704.7
7768700315,1220261.0
2796100640,279820.28
1922059010,242144.38
3448000542,263539.62
3883100220,290887.2
7237301210,282405.2
3893100456,926627.25
9578501110,368732.25
6145601995,455448.88
4024100120,324402.28
8899000050,336747.1
3396820010,583243.6
6749700117,332038.4
1954400060,508940.16
3303970100,770763.8
2540850070,464249.84
3797000745,472992.44
7883603700,251699.34
3438501452,390649.16
3530210260,696998.1
3598600049,183033.1
731500170,362913.66
7129304375,186239.05
263000006,395273.9
7212660560,343695.75
1112700010,430467.44
3420069060,709205.9
2473000470,442128.88
8691390980,732426.7
6184700100,480303.62
4476400275,368079.6
2968801240,303802.03
1529300160,438592.56
7640400070,632971.3
7016100380,444523.28
2172000890,463059.94
4035900015,725239.44
9528104660,1033972.3
507100005,343074.1
2783100160,394718.38
3629921140,854914.8
1099750610,250638.22
